Dam Studbook ID,Dam DOH,Dam.Age,Dam.Inbreeding,Sire Studbook ID,Sire DOH,Sire.Age,Sire.Inbreeding,Pair.Inbreeding,Generations,Location,Lay.Date,Lay.Year,Management,Broken,Discarded,Fertile,Pipped,Hatched,Hatch.tot.nm,Hatch.tot,Artificial incubation
D1,21/09/2006,882,0.0697,S37,11/09/2005,1257,0.0854,0.1057,8,Loc1,19/02/2009,2009,c,Y,Y,U,NA,NA,N,N,NA
D1,21/09/2006,900,0.0697,S37,11/09/2005,1275,0.0854,0.1057,8,Loc1,09/03/2009,2009,c,U,U,U,U,U,U,U,U
D1,21/09/2006,943,0.0697,S37,11/09/2005,1318,0.0854,0.1057,8,Loc1,21/04/2009,2009,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,944,0.0697,S37,11/09/2005,1319,0.0854,0.1057,8,Loc1,22/04/2009,2009,c,Y,Y,U,NA,NA,N,N,NA
D1,21/09/2006,964,0.0697,S37,11/09/2005,1339,0.0854,0.1057,8,Loc1,12/05/2009,2009,c,N,N,N,NA,NA,N,N,Y
D1,21/09/2006,1003,0.0697,S37,11/09/2005,1378,0.0854,0.1057,8,Loc1,20/06/2009,2009,c,Y,Y,U,NA,NA,N,N,NA
D1,21/09/2006,1226,0.0697,S37,11/09/2005,1601,0.0854,0.1057,8,Loc1,29/01/2010,2010,c,Y,Y,U,NA,NA,N,N,NA
D1,21/09/2006,1258,0.0697,S37,11/09/2005,1633,0.0854,0.1057,8,Loc1,02/03/2010,2010,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1273,0.0697,S37,11/09/2005,1648,0.0854,0.1057,8,Loc1,17/03/2010,2010,c,N,N,Y,Y,Y,Y,Y,Y
D1,21/09/2006,1275,0.0697,S37,11/09/2005,1650,0.0854,0.1057,8,Loc1,19/03/2010,2010,c,N,N,Y,Y,Y,Y,Y,Y
D1,21/09/2006,1302,0.0697,S37,11/09/2005,1677,0.0854,0.1057,8,Loc1,15/04/2010,2010,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1569,0.0697,S37,11/09/2005,1944,0.0854,0.1057,8,Loc1,07/01/2011,2011,c,N,N,Y,Y,Y,Y,Y,Y
D1,21/09/2006,1624,0.0697,S37,11/09/2005,1999,0.0854,0.1057,8,Loc1,03/03/2011,2011,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1627,0.0697,S37,11/09/2005,2002,0.0854,0.1057,8,Loc1,06/03/2011,2011,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1648,0.0697,S37,11/09/2005,2023,0.0854,0.1057,8,Loc1,27/03/2011,2011,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1668,0.0697,S37,11/09/2005,2043,0.0854,0.1057,8,Loc1,16/04/2011,2011,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1693,0.0697,S37,11/09/2005,2068,0.0854,0.1057,8,Loc1,11/05/2011,2011,c,N,N,Y,N,N,N,N,Y
D1,21/09/2006,1728,0.0697,S37,11/09/2005,2103,0.0854,0.1057,8,Loc1,15/06/2011,2011,c,N,N,Y,Y,Y,Y,Y,P
D1,21/09/2006,1730,0.0697,S37,11/09/2005,2105,0.0854,0.1057,8,Loc1,17/06/2011,2011,c,N,N,Y,Y,Y,Y,Y,Y
D1,21/09/2006,1768,0.0697,S37,11/09/2005,2143,0.0854,0.1057,8,Loc1,25/07/2011,2011,c,N,N,Y,Y,Y,Y,Y,Y
D2,05/06/2010,685,0.0688,S37,11/09/2005,2413,0.0854,0.0782,8,Loc1,20/04/2012,2012,c,Y,Y,U,NA,NA,N,N,NA
D2,05/06/2010,710,0.0688,S37,11/09/2005,2438,0.0854,0.0782,8,Loc1,15/05/2012,2012,c,N,N,Y,Y,Y,Y,Y,N
D2,05/06/2010,710,0.0688,S37,11/09/2005,2438,0.0854,0.0782,8,Loc1,15/05/2012,2012,c,U,U,U,U,U,U,U,U
D2,05/06/2010,763,0.0688,S37,11/09/2005,2491,0.0854,0.0782,8,Loc1,07/07/2012,2012,c,U,U,U,U,U,U,U,U
D2,05/06/2010,1040,0.0688,S37,11/09/2005,2768,0.0854,0.0782,8,Loc1,10/04/2013,2013,c,N,N,Y,Y,Y,Y,Y,Y
D50,16/08/2011,623,0.1057,S21,12/05/1996,6197,0.0000,0.1006,9,Loc1,30/04/2013,2013,c,U,U,U,U,U,U,U,U
D50,16/08/2011,630,0.1057,S21,12/05/1996,6204,0.0000,0.1006,9,Loc1,07/05/2013,2013,c,U,U,U,U,U,U,U,U
D43,10/06/2008,2072,0.0762,S33,12/10/2004,3409,0.0352,0.0990,7,Loc1,11/02/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D43,10/06/2008,2076,0.0762,S33,12/10/2004,3413,0.0352,0.0990,7,Loc1,15/02/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D43,10/06/2008,2120,0.0762,S33,12/10/2004,3457,0.0352,0.0990,7,Loc1,31/03/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D43,10/06/2008,2124,0.0762,S33,12/10/2004,3461,0.0352,0.0990,7,Loc1,04/04/2014,2014,d,N,N,N,NA,NA,N,N,Y
D41,17/05/2007,2521,0.0195,S40,17/07/2008,2094,0.0762,0.0640,7,Loc1,11/04/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D41,17/05/2007,2533,0.0195,S40,17/07/2008,2106,0.0762,0.0640,7,Loc1,23/04/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D41,17/05/2007,2553,0.0195,S40,17/07/2008,2126,0.0762,0.0640,7,Loc1,13/05/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D41,17/05/2007,2570,0.0195,S40,17/07/2008,2143,0.0762,0.0640,7,Loc1,30/05/2014,2014,d,N,N,Y,Y,Y,Y,Y,Y
D41,17/05/2007,2570,0.0195,S40,17/07/2008,2143,0.0762,0.0640,7,Loc1,30/05/2014,2014,d,N,N,Y,N,N,N,N,Y
D41,17/05/2007,2607,0.0195,S40,17/07/2008,2180,0.0762,0.0640,7,Loc1,06/07/2014,2014,d,N,N,N,NA,NA,N,N,Y
D41,17/05/2007,2607,0.0195,S40,17/07/2008,2180,0.0762,0.0640,7,Loc1,06/07/2014,2014,d,N,N,Y,N,N,N,N,Y
D41,17/05/2007,2628,0.0195,S40,17/07/2008,2201,0.0762,0.0640,7,Loc1,27/07/2014,2014,d,N,N,Y,Y,Y,Y,Y,Y
D41,17/05/2007,2628,0.0195,S40,17/07/2008,2201,0.0762,0.0640,7,Loc1,27/07/2014,2014,d,N,N,Y,N,N,N,N,Y
D42,10/07/2007,2850,0.0195,S33,12/10/2004,3851,0.0352,0.0688,7,Loc1,29/04/2015,2015,d,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,2865,0.0195,S33,12/10/2004,3866,0.0352,0.0688,7,Loc1,14/05/2015,2015,d,Y,Y,U,NA,NA,N,N,NA
D35,01/05/2006,3254,0.0697,S40,17/07/2008,2446,0.0762,0.0883,8,Loc1,29/03/2015,2015,d,N,N,Y,Y,Y,Y,Y,Y
D35,01/05/2006,3257,0.0697,S40,17/07/2008,2449,0.0762,0.0883,8,Loc1,01/04/2015,2015,d,N,N,Y,Y,Y,Y,Y,Y
D35,01/05/2006,3281,0.0697,S40,17/07/2008,2473,0.0762,0.0883,8,Loc1,25/04/2015,2015,d,N,N,Y,Y,Y,Y,Y,Y
D35,01/05/2006,3281,0.0697,S40,17/07/2008,2473,0.0762,0.0883,8,Loc1,25/04/2015,2015,d,N,N,Y,Y,Y,Y,Y,Y
D35,01/05/2006,3315,0.0697,S40,17/07/2008,2507,0.0762,0.0883,8,Loc1,29/05/2015,2015,d,N,N,Y,N,N,N,N,Y
D35,01/05/2006,3315,0.0697,S40,17/07/2008,2507,0.0762,0.0883,8,Loc1,29/05/2015,2015,d,N,N,Y,Y,Y,Y,Y,Y
D35,01/05/2006,3618,0.0697,S40,17/07/2008,2810,0.0762,0.0883,8,Loc1,27/03/2016,2016,d,Y,Y,U,NA,NA,N,N,NA
D35,01/05/2006,3731,0.0697,S40,17/07/2008,2923,0.0762,0.0883,8,Loc1,18/07/2016,2016,d,U,U,U,U,U,U,U,Y
D2,05/06/2010,2309,0.0688,S37,11/09/2005,4037,0.0854,0.0782,8,Loc1,30/09/2016,2016,d,N,N,N,NA,NA,N,N,Y
D59,16/05/2015,1471,0.0883,S37,11/09/2005,5005,0.0854,0.1035,9,Loc1,26/05/2019,2019,d,Y,Y,U,NA,NA,N,N,NA
D59,16/05/2015,1487,0.0883,S37,11/09/2005,5021,0.0854,0.1035,9,Loc1,11/06/2019,2019,d,U,U,U,U,U,U,U,Y
D59,16/05/2015,1510,0.0883,S37,11/09/2005,5044,0.0854,0.1035,9,Loc1,04/07/2019,2019,d,N,N,Y,N,N,N,N,Y
D59,16/05/2015,1535,0.0883,S37,11/09/2005,5069,0.0854,0.1035,9,Loc1,29/07/2019,2019,d,N,N,N,NA,NA,N,N,Y
D59,16/05/2015,1856,0.0883,S51,21/04/2012,2976,0.0815,0.1102,9,Loc1,14/06/2020,2020,d,N,N,Y,Y,Y,Y,Y,Y
D59,16/05/2015,1886,0.0883,S51,21/04/2012,3006,0.0815,0.1102,9,Loc1,14/07/2020,2020,d,N,N,N,NA,NA,N,N,Y
D59,16/05/2015,1912,0.0883,S51,21/04/2012,3032,0.0815,0.1102,9,Loc1,09/08/2020,2020,d,N,N,N,NA,NA,N,N,Y
D59,16/05/2015,2136,0.0883,S51,21/04/2012,3256,0.0815,0.1102,9,Loc1,21/03/2021,2021,d,Y,Y,U,NA,NA,N,N,NA
D59,16/05/2015,2137,0.0883,S51,21/04/2012,3257,0.0815,0.1102,9,Loc1,22/03/2021,2021,d,N,N,Y,Y,Y,Y,Y,Y
D59,16/05/2015,2149,0.0883,S51,21/04/2012,3269,0.0815,0.1102,9,Loc1,03/04/2021,2021,d,N,N,Y,Y,Y,Y,Y,Y
D59,16/05/2015,2154,0.0883,S51,21/04/2012,3274,0.0815,0.1102,9,Loc1,08/04/2021,2021,d,N,N,Y,N,N,N,N,Y
D59,16/05/2015,2168,0.0883,S51,21/04/2012,3288,0.0815,0.1102,9,Loc1,22/04/2021,2021,d,N,N,Y,N,N,N,N,Y
D59,16/05/2015,2182,0.0883,S51,21/04/2012,3302,0.0815,0.1102,9,Loc1,06/05/2021,2021,d,N,N,Y,N,N,N,N,Y
D59,16/05/2015,2198,0.0883,S51,21/04/2012,3318,0.0815,0.1102,9,Loc1,22/05/2021,2021,d,N,N,Y,Y,Y,Y,Y,Y
D59,16/05/2015,2241,0.0883,S51,21/04/2012,3361,0.0815,0.1102,9,Loc1,04/07/2021,2021,d,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,23/04/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,23/04/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,27/05/1986,1986,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,28/05/1986,1986,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,01/06/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,03/07/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,04/07/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,08/11/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,08/11/1986,1986,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,28/05/1987,1987,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,15/05/1987,1987,a,N,N,Y,Y,Y,Y,Y,N
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,05/06/1987,1987,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,06/06/1987,1987,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,06/06/1987,1987,a,U,U,U,U,U,U,U,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,13/07/1987,1987,a,U,U,U,U,U,U,U,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,07/04/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,08/04/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,11/04/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,13/04/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,13/06/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,14/06/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,21/07/1988,1988,a,U,U,U,U,U,U,U,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,21/07/1988,1988,a,U,U,U,U,U,U,U,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,26/03/1989,1989,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,28/03/1989,1989,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,02/05/1989,1989,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,07/07/1989,1989,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,09/07/1989,1989,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,26/03/1990,1990,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,28/06/1990,1990,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,11/04/1991,1991,a,N,N,Y,Y,Y,Y,Y,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,11/04/1991,1991,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,23/05/1991,1991,a,N,N,N,NA,NA,N,N,Y
D4,U,U,0.0000,S5,U,U,0.0000,0.0000,1,Loc1,23/05/1991,1991,a,N,N,N,NA,NA,N,N,Y
D7,19/06/1986,635,0.0000,S7,03/06/1986,651,0.0000,0.0000,2,Loc1,15/03/1988,1988,a,Y,Y,U,NA,NA,N,N,NA
D7,19/06/1986,671,0.0000,S7,03/06/1986,687,0.0000,0.0000,2,Loc1,20/04/1988,1988,a,N,N,N,NA,NA,N,N,Y
D7,19/06/1986,1022,0.0000,S7,03/06/1986,1038,0.0000,0.0000,2,Loc1,06/04/1989,1989,a,Y,Y,U,NA,NA,N,N,NA
D7,19/06/1986,1071,0.0000,S7,03/06/1986,1087,0.0000,0.0000,2,Loc1,25/05/1989,1989,a,U,U,U,U,U,U,U,U
D7,19/06/1986,1080,0.0000,S7,03/06/1986,1096,0.0000,0.0000,2,Loc1,03/06/1989,1989,a,U,U,U,U,U,U,U,U
D7,19/06/1986,1099,0.0000,S7,03/06/1986,1115,0.0000,0.0000,2,Loc1,22/06/1989,1989,a,N,N,Y,Y,Y,Y,Y,Y
D7,19/06/1986,1316,0.0000,S7,03/06/1986,1332,0.0000,0.0000,2,Loc1,25/01/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D7,19/06/1986,1365,0.0000,S7,03/06/1986,1381,0.0000,0.0000,2,Loc1,15/03/1990,1990,a,Y,Y,U,NA,NA,N,N,NA
D7,19/06/1986,1379,0.0000,S7,03/06/1986,1395,0.0000,0.0000,2,Loc1,29/03/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D7,19/06/1986,1385,0.0000,S7,03/06/1986,1401,0.0000,0.0000,2,Loc1,04/04/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D7,19/06/1986,1427,0.0000,S7,03/06/1986,1443,0.0000,0.0000,2,Loc1,16/05/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,382,0.0000,S8,02/09/1986,646,0.0000,0.0000,2,Loc1,09/06/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,383,0.0000,S8,02/09/1986,647,0.0000,0.0000,2,Loc1,10/06/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,417,0.0000,S8,02/09/1986,681,0.0000,0.0000,2,Loc1,14/07/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,457,0.0000,S8,02/09/1986,721,0.0000,0.0000,2,Loc1,23/08/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,460,0.0000,S8,02/09/1986,724,0.0000,0.0000,2,Loc1,26/08/1988,1988,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,1130,0.0000,S8,02/09/1986,1394,0.0000,0.0000,2,Loc1,27/06/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D8,24/05/1987,1132,0.0000,S8,02/09/1986,1396,0.0000,0.0000,2,Loc1,29/06/1990,1990,a,N,N,Y,Y,Y,Y,Y,Y
D12,19/07/1990,322,0.0000,S7,03/06/1986,1829,0.0000,0.0000,3,Loc1,06/06/1991,1991,a,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,325,0.0000,S7,03/06/1986,1832,0.0000,0.0000,3,Loc1,09/06/1991,1991,a,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,542,0.0000,S7,03/06/1986,2049,0.0000,0.0000,3,Loc1,12/01/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,544,0.0000,S7,03/06/1986,2051,0.0000,0.0000,3,Loc1,14/01/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,597,0.0000,S7,03/06/1986,2104,0.0000,0.0000,3,Loc1,07/03/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,601,0.0000,S7,03/06/1986,2108,0.0000,0.0000,3,Loc1,11/03/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,603,0.0000,S7,03/06/1986,2110,0.0000,0.0000,3,Loc1,13/03/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,626,0.0000,S7,03/06/1986,2133,0.0000,0.0000,3,Loc1,05/04/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,656,0.0000,S7,03/06/1986,2163,0.0000,0.0000,3,Loc1,05/05/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,643,0.0000,S7,03/06/1986,2150,0.0000,0.0000,3,Loc1,22/04/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,663,0.0000,S7,03/06/1986,2170,0.0000,0.0000,3,Loc1,12/05/1992,1992,a,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,1039,0.0000,S7,03/06/1986,2546,0.0000,0.0000,3,Loc1,23/05/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1029,0.0000,S7,03/06/1986,2536,0.0000,0.0000,3,Loc1,13/05/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1055,0.0000,S7,03/06/1986,2562,0.0000,0.0000,3,Loc1,08/06/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1065,0.0000,S7,03/06/1986,2572,0.0000,0.0000,3,Loc1,18/06/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1052,0.0000,S7,03/06/1986,2559,0.0000,0.0000,3,Loc1,05/06/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1065,0.0000,S7,03/06/1986,2572,0.0000,0.0000,3,Loc1,18/06/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1112,0.0000,S7,03/06/1986,2619,0.0000,0.0000,3,Loc1,04/08/1993,1993,b,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,1115,0.0000,S7,03/06/1986,2622,0.0000,0.0000,3,Loc1,07/08/1993,1993,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1367,0.0000,S7,03/06/1986,2874,0.0000,0.0000,3,Loc1,16/04/1994,1994,b,Y,Y,U,NA,NA,N,N,NA
D12,19/07/1990,1412,0.0000,S7,03/06/1986,2919,0.0000,0.0000,3,Loc1,31/05/1994,1994,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1414,0.0000,S7,03/06/1986,2921,0.0000,0.0000,3,Loc1,02/06/1994,1994,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1440,0.0000,S7,03/06/1986,2947,0.0000,0.0000,3,Loc1,28/06/1994,1994,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1454,0.0000,S7,03/06/1986,2961,0.0000,0.0000,3,Loc1,12/07/1994,1994,b,N,N,N,NA,NA,N,N,Y
D12,19/07/1990,1471,0.0000,S7,03/06/1986,2978,0.0000,0.0000,3,Loc1,29/07/1994,1994,b,N,N,N,NA,NA,N,N,Y
D31,25/06/2004,666,0.0391,S9,10/05/1987,6922,0,0.0156,6,Loc2,22/04/2006,2006,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,668,0.0391,S9,10/05/1987,6924,0,0.0156,6,Loc2,24/04/2006,2006,c,N,N,N,NA,NA,N,N,N
D13,U,,,S21,12/05/1996,,0.0000,NA,3,Loc2,U,2006,c,Y,Y,U,NA,NA,N,N,NA
D13,U,,,S21,12/05/1996,3698,0.0000,NA,3,Loc2,27/06/2006,2006,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2006,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2006,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2006,c,N,N,N,NA,NA,N,N,N
D13,U,,,NA,NA,NA,NA,NA,NA,Loc2,17/07/2006,2006,c,Y,Y,NA,NA,NA,NA,N,N
D13,U,,,S21,12/05/1996,,0.0000,NA,3,Loc2,U,2006,c,N,Y,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1060,0.0391,S9,10/05/1987,7316,0,0.0156,6,Loc2,21/05/2007,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1062,0.0391,S9,10/05/1987,7318,0,0.0156,6,Loc2,23/05/2007,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,,0.0391,S9,10/05/1987,,0,0.0156,6,Loc2,U,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1133,0.0391,S9,10/05/1987,7389,0,0.0156,6,Loc2,02/08/2007,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1135,0.0391,S9,10/05/1987,7391,0,0.0156,6,Loc2,04/08/2007,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1160,0.0391,S9,10/05/1987,7416,0,0.0156,6,Loc2,29/08/2007,2007,c,N,N,N,NA,NA,N,N,N
D31,25/06/2004,1162,0.0391,S9,10/05/1987,7418,0,0.0156,6,Loc2,31/08/2007,2007,c,N,N,N,NA,NA,N,N,N
D27,24/03/1999,,0.0625,S23,12/09/1998,,0.0000,0.0313,5,Loc2,U,2008,c,Y,Y,U,NA,NA,N,N,NA
D31,25/06/2004,1373,0.0391,NA,NA,NA,NA,NA,NA,Loc2,29/03/2008,2008,c,N,N,NA,NA,NA,NA,N,N
D31,25/06/2004,1375,0.0391,NA,NA,NA,NA,NA,NA,Loc2,31/03/2008,2008,c,N,N,NA,NA,NA,NA,N,N
D33,12/07/2004,1426,0.0195,S15,30/07/1991,6157,0.0000,0.0762,6,Loc2,07/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1428,0.0195,S15,30/07/1991,6159,0.0000,0.0762,6,Loc2,09/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1448,0.0195,S15,30/07/1991,6179,0.0000,0.0762,6,Loc2,29/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1450,0.0195,S15,30/07/1991,6181,0.0000,0.0762,6,Loc2,01/07/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1452,0.0195,S15,30/07/1991,6183,0.0000,0.0762,6,Loc2,03/07/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1665,0.0195,NA,NA,NA,NA,NA,NA,Loc2,01/02/2009,2009,c,N,N,NA,NA,NA,NA,N,N
D33,12/07/2004,1666,0.0195,NA,NA,NA,NA,NA,NA,Loc2,02/02/2009,2009,c,N,N,NA,NA,NA,NA,N,N
D37,17/07/2006,1000,0.0697,S38,27/04/2006,1081,0.0762,0.0883,8,Loc2,12/04/2009,2009,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1001,0.0697,S38,27/04/2006,1082,0.0762,0.0883,8,Loc2,13/04/2009,2009,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1033,0.0697,S38,27/04/2006,1114,0.0762,0.0883,8,Loc2,15/05/2009,2009,c,N,N,Y,Y,Y,Y,Y,N
D37,17/07/2006,,0.0697,S38,27/04/2006,,0.0762,0.0883,8,Loc2,U,2009,c,N,N,Y,N,N,N,N,N
D37,17/07/2006,1105,0.0697,S38,27/04/2006,1186,0.0762,0.0883,8,Loc2,26/07/2009,2009,c,N,N,Y,Y,Y,Y,Y,P
D37,17/07/2006,1315,0.0697,S38,27/04/2006,1396,0.0762,0.0883,8,Loc2,21/02/2010,2010,c,N,N,Y,N,N,N,N,N
D37,17/07/2006,1344,0.0697,S38,27/04/2006,1425,0.0762,0.0883,8,Loc2,22/03/2010,2010,c,N,N,Y,Y,Y,Y,Y,P
D42,10/07/2007,992,0.0195,S21,12/05/1996,5068,0.0000,0.0586,6,Loc2,28/03/2010,2010,c,N,N,N,NA,NA,N,N,N
